date,Gold_INR_AM,Gold_INR_PM,Silver_INR_AM,Silver_INR_PM,Gold_London_AM_Fix_USD,Gold_London_PM_Fix_USD,Silver_London_Fix_USD,Gold_COMEX_close_USD,Silver_COMEX_close_USD,Gold_CFTC_Net,Silver_CFTC_Net,DXY_close,US_10Y,India_10Y,USDINR_ibja,EURUSD_ibja,MCX_Gold_open,MCX_Gold_high,MCX_Gold_low,MCX_Gold_close,MCX_Gold_volume,MCX_Gold_OI,MCX_Silver_open,MCX_Silver_high,MCX_Silver_low,MCX_Silver_close,MCX_Silver_volume,MCX_Silver_OI,USDINR_Futures_close,Gold_Silver_Ratio,Gold_Crude_Ratio,SPDR_Gold_tonnes,iShares_Silver_tonnes
2023-05-30,59973.0,60012.0,70969.0,70782.0,,,,1963.1,23.36,117390.0,13177.0,104.21,3.7983,7.03,82.715,1.0733,59406.0,59631.0,59260.0,59419.0,4777.0,1238.0,71550.0,71556.0,71054.0,71125.0,6247.0,13826.0,82.715,84.04,27.01,,
2023-05-31,59981.0,60402.0,70323.0,70861.0,1949.5,1952.45,23.26,1963.1,23.36,117390.0,13177.0,104.17,3.6866,7.01,82.78,1.0751,59514.0,60100.0,59274.0,59998.0,8778.0,14939.0,71000.0,71448.0,70484.0,71043.0,13575.0,14106.0,82.78,85.08,28.46,,
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12,59960.0,59976.0,73559.0,73677.0,1963.55,1960.3,24.32,1977.2,24.41,114165.0,11500.0,103.56,3.7394,7.036,82.52,1.0782,59528.0,60048.0,59425.0,59945.0,6338.0,14481.0,71798.0,73872.0,71790.0,73670.0,23339.0,17260.0,82.52,81.0,28.18,,
2023-06-13,59834.0,59921.0,73249.0,73432.0,1964.15,1952.9,24.21,1969.7,24.06,114165.0,11500.0,103.65,3.7356,7.018,82.49,1.0774,59713.0,59920.0,59505.0,59641.0,4687.0,13988.0,73551.0,73766.0,72729.0,72974.0,13957.0,14655.0,82.49,81.87,29.35,,
2023-06-14,59772.0,59856.0,73102.0,73169.0,1964.0,1954.4,24.19,1958.6,23.82,114165.0,11500.0,103.34,3.8133,7.001,82.415,1.08,59755.0,59837.0,59651.0,59751.0,1036.0,13978.0,73298.0,73571.0,73179.0,73410.0,2930.0,15089.0,82.4075,82.22,28.21,,
2023-06-15,59347.0,59264.0,72173.0,72105.0,1951.9,1955.8,23.83,1968.9,24.11,114165.0,11500.0,102.95,3.7862,7.007,82.1175,1.0812,59301.0,59465.0,59148.0,59298.0,4736.0,13552.0,72330.0,72780.0,72220.0,72651.0,11025.0,14025.0,82.1175,81.68,28.84,,
2023-06-16,59020.0,58934.0,71421.0,71062.0,1934.65,1952.35,23.41,1970.7,23.95,114165.0,11500.0,102.12,3.7165,7.041,82.2275,1.0826,59210.0,59385.0,58661.0,59355.0,9139.0,13610.0,72549.0,72549.0,70715.0,72126.0,28998.0,13038.0,82.0625,82.29,27.91,,
2023-06-19,59492.0,59582.0,72284.0,72420.0,1964.1,1959.75,23.99,1971.2,24.34,93304.0,14637.0,102.24,3.7613,7.037,81.955,1.0952,59340.0,59555.0,59234.0,59354.0,4934.0,13717.0,72323.0,73044.0,72022.0,72688.0,15668.0,13622.0,81.895,80.99,27.46,,
2023-06-20,59370.0,59227.0,72626.0,72359.0,1954.35,1951.15,23.95,1971.2,24.34,93304.0,14637.0,102.52,3.7613,7.06,81.9675,1.0911,72540.0,72977.0,72305.0,72446.0,7995.0,12972.0,72323.0,73044.0,72022.0,72688.0,15668.0,13622.0,81.9675,80.99,27.46,,
2023-06-21,59308.0,59345.0,72263.0,72091.0,1953.85,1930.45,23.77,1947.7,23.45,93304.0,14637.0,102.54,3.7207,7.058,82.13,1.0929,59222.0,59392.0,58663.0,58809.0,6167.0,13383.0,72321.0,72630.0,70181.0,70387.0,26348.0,14088.0,82.13,83.08,27.36,,
2023-06-22,58859.0,58864.0,70124.0,70133.0,1935.25,1925.65,23.08,1944.9,23.02,93304.0,14637.0,102.07,3.7189,7.068,82.025,1.0915,58824.0,58865.0,58712.0,58750.0,1007.0,13337.0,70347.0,70419.0,69914.0,69979.0,3663.0,14050.0,82.03,84.49,26.82,,
2023-06-23,58670.0,58654.0,68753.0,69009.0,1927.95,1920.05,22.62,1923.7,22.67,93304.0,14637.0,102.39,3.7946,7.087,81.9775,1.1001,58613.0,58663.0,58150.0,58196.0,5556.0,13130.0,68870.0,68942.0,67950.0,68308.0,17796.0,12911.0,82.025,84.86,27.68,,
2023-06-26,58670.0,58654.0,68753.0,69009.0,1919.35,1930.7,22.34,1929.6,22.55,94626.0,11301.0,102.9,3.7347,7.073,82.0025,1.0866,58136.0,58349.0,58096.0,58279.0,2134.0,13037.0,67784.0,68141.0,67515.0,68025.0,5932.0,12470.0,82.03,85.57,27.9,,
2023-06-27,58544.0,58726.0,69095.0,69392.0,1930.55,1922.9,22.8,1933.8,23.02,94626.0,11301.0,102.69,3.7212,7.065,82.0375,1.0906,58429.0,58670.0,58352.0,58455.0,3861.0,12451.0,68599.0,69462.0,68599.0,69269.0,12322.0,9394.0,82.0375,83.99,27.88,,
2023-06-28,58521.0,58442.0,69695.0,69523.0,1923.95,1918.9,22.84,1923.8,23.15,94626.0,11301.0,102.49,3.7639,7.061,82.095,1.095,58493.0,58549.0,58069.0,58227.0,4736.0,12472.0,69573.0,69852.0,69065.0,69526.0,8107.0,6440.0,82.095,83.11,28.42,,
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-03,57760.0,57719.0,71596.0,71603.0,1831.85,1833.05,21.62,1847.2,21.42,35644.0,5846.0,106.9,4.6785,7.215,83.155,1.0618,57897.0,58235.0,57541.0,57600.0,5986.0,15897.0,71149.0,73227.0,69754.0,69857.0,51451.0,24426.0,83.155,86.23,20.8,873.64,13744.11
2023-10-04,56577.0,56675.0,67113.0,67037.0,1828.3,1822.45,21.06,1841.5,21.38,35644.0,5846.0,107.0,4.7955,7.234,83.3025,1.0496,57426.0,57426.0,56565.0,56927.0,7332.0,15698.0,69255.0,69255.0,65666.0,67394.0,34254.0,28065.0,83.3025,86.14,20.64,875.08,13744.11
2023-10-05,56527.0,56653.0,67091.0,67446.0,1823.25,1818.95,21.11,1834.8,21.15,35644.0,5846.0,106.8,4.7329,7.236,83.3325,1.0528,56853.0,57017.0,56690.0,56721.0,5352.0,15990.0,67024.0,67991.0,66440.0,66885.0,25615.0,30597.0,83.3325,86.77,21.79,873.35,13940.41
2023-10-06,56561.0,56555.0,67417.0,67204.0,1822.75,1819.45,21.13,1831.8,21.02,35644.0,5846.0,106.33,4.7185,7.215,83.3425,1.0534,56825.0,56900.0,56522.0,56608.0,4180.0,16361.0,67450.0,67605.0,66532.0,66768.0,20028.0,31896.0,83.3425,87.15,22.25,869.31,14003.13
2023-10-09,56477.0,56539.0,66637.0,67095.0,1821.9,1819.6,21.12,1845.2,21.72,-3004.0,-1848.0,106.04,4.8009,7.344,83.2825,1.0569,56735.0,56910.0,56421.0,56871.0,6036.0,15959.0,66825.0,68294.0,66614.0,68170.0,37729.0,26315.0,83.2825,84.94,22.29,867.58,14031.64
2023-10-10,57415.0,57332.0,68984.0,68493.0,1852.3,1845.5,21.65,1864.3,21.92,-3004.0,-1848.0,106.08,4.8009,7.381,83.3425,1.0545,57000.0,57606.0,57000.0,57572.0,5337.0,15215.0,68740.0,69200.0,68525.0,69094.0,16085.0,26091.0,83.3425,85.03,21.58,867.58,14031.64
2023-10-11,57532.0,57479.0,68628.0,68583.0,1859.7,1857.0,21.72,1875.3,21.95,-3004.0,-1848.0,105.83,4.653,7.347,83.32,1.0594,57689.0,57744.0,57501.0,57629.0,5091.0,14792.0,69045.0,69140.0,68601.0,68918.0,13493.0,26579.0,83.32,85.42,21.81,867.58,14088.66
2023-10-12,57542.0,57860.0,68875.0,69494.0,1870.0,1871.25,22.07,1887.3,22.13,-3004.0,-1848.0,105.82,4.5582,7.306,83.2575,1.0606,57619.0,58073.0,57600.0,57940.0,5162.0,14208.0,69146.0,69749.0,68973.0,69426.0,16443.0,25559.0,83.2575,85.27,22.61,861.51,14077.26
2023-10-13,58032.0,58144.0,69621.0,69699.0,1881.15,1874.0,22.14,1883.0,21.96,-3004.0,-1848.0,106.6,4.6969,7.299,83.2875,1.063,58045.0,58235.0,57881.0,57918.0,5255.0,13849.0,69734.0,70065.0,68927.0,69074.0,18981.0,26530.0,83.2875,85.75,22.71,862.37,14051.6
2023-10-16,58032.0,58396.0,69404.0,69731.0,1887.0,1909.2,22.08,1941.5,22.9,-14788.0,-4079.0,106.65,4.6124,7.317,83.32,1.0529,57970.0,59439.0,57931.0,59408.0,11422.0,14128.0,69365.0,71486.0,69297.0,71287.0,38440.0,20031.0,83.32,84.8,22.14,862.37,14008.84
2023-10-17,59037.0,59121.0,70572.0,70879.0,1914.65,1918.05,22.6,1934.3,22.77,-14788.0,-4079.0,106.24,4.706,7.334,83.2975,1.053,59209.0,59280.0,58880.0,59408.0,4795.0,13898.0,71200.0,71300.0,70750.0,71287.0,8779.0,20509.0,83.2975,84.97,22.32,862.37,13971.78
2023-10-18,59108.0,59283.0,70383.0,70846.0,1923.45,1928.2,22.68,1935.7,23.02,-14788.0,-4079.0,106.25,4.8341,7.331,83.2625,1.057,59166.0,59478.0,59000.0,59218.0,5970.0,13782.0,70600.0,72000.0,70600.0,71567.0,15922.0,19533.0,83.2625,84.07,22.34,855.45,13926.17
2023-10-19,59636.0,59840.0,71847.0,72197.0,1943.85,1955.7,23.21,1968.3,23.1,-14788.0,-4079.0,106.57,4.9149,7.347,83.285,1.0564,59500.0,60259.0,59480.0,59218.0,92160000.0,14528.0,72100.0,72745.0,71240.0,71567.0,263380000.0,18957.0,83.285,85.21,22.29,855.45,13826.41
2023-10-20,59885.0,59940.0,71300.0,71324.0,1948.65,1953.55,22.89,1980.5,23.03,-14788.0,-4079.0,106.25,4.9898,7.372,83.3225,1.0558,59720.0,60375.0,59720.0,60318.0,7263.0,14766.0,71801.0,72200.0,71104.0,71616.0,20395.0,19914.0,83.3225,85.99,22.16,848.24,13795.05
2023-10-23,60611.0,60693.0,71373.0,71991.0,1984.2,1988.5,23.22,1994.4,23.5,41867.0,5014.0,106.16,4.9137,7.363,83.12,1.0598,60401.0,61124.0,60313.0,60725.0,9860.0,15319.0,71995.0,73599.0,71721.0,71616.0,36876.0,15954.0,83.12,84.85,22.64,848.24,13743.74
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-25,60632.0,60698.0,72286.0,72094.0,1967.4,1963.65,22.74,1986.1,23.12,41867.0,5014.0,106.27,4.8229,7.379,83.1775,1.0604,60184.0,60574.0,60125.0,60599.0,34580000.0,14550.0,71212.0,71841.0,71003.0,72075.0,113580000.0,18120.0,83.1775,85.92,23.72,860.07,13822.13
2023-10-26,60602.0,60564.0,71530.0,71004.0,1970.15,1983.3,22.81,1994.9,23.01,41867.0,5014.0,106.53,4.9549,7.34,83.18,1.0573,60478.0,60911.0,60277.0,60537.0,7201.0,14630.0,71629.0,71988.0,70975.0,71786.0,210090000.0,19031.0,83.18,86.71,23.36,860.07,13822.13
2023-10-27,60888.0,60984.0,71360.0,71560.0,1991.45,1975.0,22.97,1997.4,22.91,41867.0,5014.0,106.6,4.8445,7.367,83.26,1.0529,60824.0,61070.0,60585.0,60952.0,6511.0,14740.0,71799.0,72350.0,70750.0,71580.0,27734.0,19769.0,83.26,87.19,24.0,861.8,13822.13
2023-10-30,60971.0,60825.0,71335.0,70906.0,1987.6,1982.9,22.76,1998.5,22.89,90682.0,8909.0,106.56,4.8346,7.356,83.3075,1.0571,60915.0,61268.0,60693.0,60952.0,6349.0,14781.0,71745.0,71900.0,71284.0,71802.0,17988.0,19087.0,83.3075,87.32,23.36,861.8,13802.18
2023-10-31,61336.0,61238.0,71733.0,71931.0,1996.15,1997.6,23.15,2005.6,23.4,90682.0,8909.0,106.12,4.8942,7.371,83.31,1.0597,61396.0,61396.0,61110.0,61280.0,6403.0,14998.0,71839.0,74249.0,71839.0,74249.0,1831.0,1756.0,83.31,85.72,24.37,861.8,13802.18
2023-11-01,61238.0,61370.0,71805.0,72165.0,1997.6,1996.9,23.2,1994.3,22.95,90682.0,8909.0,106.66,4.9307,7.355,83.3025,1.0663,61117.0,61539.0,60905.0,60940.0,7113.0,14663.0,148.0,76251.0,146.0,76251.0,0.0,0.0,83.3025,86.89,24.61,861.8,13802.18
2023-11-02,60896.0,61012.0,70825.0,70984.0,1982.5,1986.35,22.67,1987.5,22.79,90682.0,8909.0,106.88,4.7341,7.359,83.3725,1.0558,60820.0,61164.0,60661.0,60785.0,5376.0,14086.0,71325.0,71959.0,70880.0,71298.0,23446.0,19996.0,83.3725,87.21,24.71,859.49,13745.18
2023-11-03,60985.0,61092.0,71470.0,71684.0,1986.7,1983.6,23.04,1993.5,22.85,90682.0,8909.0,106.12,4.659,7.324,83.31,1.0648,60890.0,61042.0,60750.0,60890.0,3226.0,14018.0,,71690.0,72186.0,71113.0,1578.0,208010000.0,83.31,87.26,24.18,861.51,13685.33
2023-11-06,61105.0,61075.0,70910.0,70771.0,1988.5,1994.45,22.64,1999.2,23.29,106343.0,6636.0,105.02,4.5724,7.314,83.305,1.0655,60911.0,61330.0,60889.0,61025.0,6611.0,14077.0,71170.0,72500.0,70971.0,72287.0,39348.0,18184.0,83.305,85.86,24.83,861.51,13705.17
2023-11-07,61002.0,61053.0,71992.0,72037.0,1987.1,1984.6,23.21,1988.6,23.23,106343.0,6636.0,105.22,4.6431,7.307,83.235,1.0753,60847.0,60975.0,60732.0,60770.0,3600.0,13874.0,72230.0,72388.0,71815.0,72117.0,12442.0,18778.0,83.235,85.59,24.61,863.24,13705.17
2023-11-08,60772.0,60579.0,71286.0,70705.0,1967.8,1960.7,22.54,1973.5,22.59,106343.0,6636.0,105.54,4.5665,7.28,83.2925,1.0691,60596.0,60603.0,60151.0,60347.0,6500.0,12791.0,72000.0,72000.0,70558.0,70634.0,24602.0,22792.0,83.2925,87.37,25.51,867.57,13705.17
2023-11-09,60603.0,60540.0,70228.0,70209.0,1960.1,1959.35,22.44,1957.8,22.73,106343.0,6636.0,105.59,4.4925,7.271,83.2975,1.068,60396.0,60448.0,59950.0,60009.0,4154.0,12465.0,70729.0,71397.0,70145.0,71050.0,22137.0,20925.0,83.2975,86.14,25.99,867.57,13705.17
2023-11-10,60117.0,60097.0,70100.0,70300.0,1946.75,1957.45,22.55,1969.8,22.91,106343.0,6636.0,105.91,4.6241,7.275,83.305,1.0689,59903.0,60351.0,59760.0,60282.0,6297.0,11203.0,70729.0,71397.0,70145.0,71050.0,22137.0,20925.0,83.305,86.0,26.01,867.28,13705.17
2023-11-13,60445.0,60240.0,70850.0,70416.0,1953.45,1941.65,22.5,1937.7,22.28,106343.0,6636.0,105.86,4.6518,7.299,83.3325,1.0691,59551.0,59779.0,59551.0,59752.0,582.0,10604.0,70160.0,70224.0,69963.0,70032.0,735.0,24278.0,83.3325,86.97,25.11,867.28,13727.97
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15,,60071.0,,69951.0,1946.55,1969.05,22.35,1966.5,23.13,105236.0,2231.0,104.05,4.4473,7.281,83.32,1.0688,59795.0,60329.0,59736.0,60065.0,3592.0,10081.0,70040.0,71828.0,69789.0,71593.0,32411.0,18539.0,83.32,85.01,25.13,870.45,13733.67
2023-11-16,60502.0,60618.0,71822.0,72220.0,1973.4,1958.2,23.41,1964.3,23.54,105236.0,2231.0,104.39,4.5314,7.22,83.12,1.0868,60166.0,60444.0,60015.0,60111.0,4948.0,9470.0,71794.0,72723.0,71721.0,72372.0,25818.0,18242.0,83.12,83.45,25.62,870.45,13733.67
2023-11-17,60453.0,60505.0,72354.0,72855.0,1966.5,1980.1,23.67,1987.3,23.93,105236.0,2231.0,104.35,4.4355,7.235,83.24,1.0856,60148.0,61914.0,60110.0,60722.0,7353.0,8609.0,72174.0,73755.0,72002.0,73360.0,30957.0,16890.0,83.24,83.04,27.26,870.45,13709.45
2023-11-20,60978.0,61170.0,73210.0,73747.0,1992.15,1981.05,24.0,1984.7,24.2,92660.0,9584.0,103.92,4.4354,7.216,83.265,1.0873,60686.0,61000.0,60633.0,60713.0,4101.0,8111.0,73343.0,74000.0,72894.0,73140.0,21942.0,15902.0,83.265,82.01,26.15,870.45,13652.46
2023-11-21,61001.0,60888.0,72920.0,72561.0,1976.05,1968.7,23.39,2000.4,23.96,92660.0,9584.0,103.44,4.4198,7.257,83.3825,1.0922,60719.0,60774.0,60356.0,60657.0,4459.0,7170.0,72997.0,73359.0,72060.0,72691.0,19140.0,14690.0,83.3825,83.49,25.7,883.43,13595.47
2023-11-22,61352.0,61250.0,73040.0,72729.0,1988.55,2006.6,23.53,2021.8,24.22,92660.0,9584.0,103.57,4.3926,7.271,83.3475,1.0941,60805.0,61360.0,60805.0,61225.0,6294.0,6760.0,72644.0,73713.0,72603.0,73304.0,21514.0,14884.0,83.3475,83.47,26.0,883.43,13739.36
2023-11-23,61511.0,61616.0,73240.0,73465.0,1999.9,1997.55,23.84,2013.2,24.03,92660.0,9584.0,103.92,4.4042,7.245,83.34,1.0687,61159.0,61366.0,60939.0,61024.0,4497.0,5618.0,73149.0,73591.0,72592.0,72826.0,16134.0,14297.0,83.34,83.77,26.11,2013.2,24.03
2023-11-24,61474.0,61394.0,73180.0,73065.0,1992.6,1992.85,23.66,2013.2,24.03,92660.0,9584.0,103.92,4.4042,7.255,83.35,1.0939,61074.0,61184.0,61009.0,61072.0,3107.0,5049.0,72960.0,73170.0,72735.0,72898.0,7859.0,14406.0,83.35,83.77,26.11,882.28,13722.27
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-28,61390.0,61437.0,73046.0,73046.0,2011.7,2013.7,24.76,2033.0,25.04,114894.0,16665.0,103.2,4.3866,7.27,83.3775,1.0932,61745.0,62055.0,61683.0,61937.0,2442.0,13391.0,75685.0,76990.0,75685.0,76485.0,8885.0,13157.0,83.3775,81.2,27.16,882.28,13690.93
2023-11-29,61895.0,61913.0,74993.0,74889.0,2014.0,2025.65,24.65,2060.2,25.3,114894.0,16665.0,102.75,4.3207,7.277,83.385,1.097,62175.0,62800.0,61903.0,62722.0,6425.0,16143.0,76486.0,77148.0,76194.0,76993.0,15955.0,18202.0,83.385,81.42,26.96,882.28,13690.93
2023-11-30,62775.0,62629.0,75750.0,75700.0,2037.6,2046.95,24.97,2067.1,25.44,114894.0,16665.0,102.77,4.2552,7.251,83.37,1.0981,62883.0,62934.0,62538.0,62808.0,5162.0,17123.0,77125.0,77725.0,76832.0,77274.0,19037.0,20647.0,83.37,81.24,26.55,880.55,13562.73
2023-12-01,62725.0,62607.0,75924.0,75934.0,2037.85,2035.45,25.02,2057.2,25.66,114894.0,16665.0,103.5,4.3264,7.28,83.4225,1.0921,62756.0,62842.0,62530.0,62640.0,3278.0,17259.0,77170.0,77585.0,77066.0,77515.0,14233.0,22570.0,83.4225,80.17,27.08,878.53,13562.73
2023-12-04,62712.0,62728.0,76585.0,76400.0,2044.55,2045.4,25.16,2089.7,25.86,144410.0,25897.0,103.27,4.1956,7.29,83.3675,1.0907,62786.0,63382.0,62560.0,63357.0,5399.0,17946.0,77777.0,78240.0,77277.0,78087.0,18713.0,23265.0,83.3675,80.82,28.21,876.51,13502.9
2023-12-05,63805.0,63281.0,77073.0,76430.0,2066.95,2049.05,25.17,2042.2,24.91,144410.0,25897.0,103.71,4.2529,7.27,83.41,1.0881,63720.0,64063.0,62250.0,62369.0,10188.0,17177.0,78150.0,78549.0,75913.0,76168.0,28607.0,18139.0,83.41,81.99,27.96,876.51,13480.11
2023-12-06,62457.0,62287.0,75027.0,74383.0,2023.45,2023.35,24.27,2036.3,24.55,144410.0,25897.0,104.05,4.1649,7.258,83.395,1.0851,62826.0,62826.0,61942.0,62185.0,6598.0,16554.0,76264.0,76365.0,74920.0,75279.0,21305.0,15274.0,83.395,82.96,28.16,881.12,13470.63
2023-12-07,62266.0,62144.0,74430.0,74268.0,2021.4,2026.4,24.1,2047.9,24.23,144410.0,25897.0,104.15,4.104,7.253,83.3725,1.0797,62250.0,62567.0,62201.0,62440.0,4509.0,16657.0,75454.0,75698.0,74751.0,74831.0,16090.0,14612.0,83.3725,84.53,29.52,880.83,13470.63
2023-12-08,62285.0,62462.0,73566.0,73888.0,2033.3,2026.9,23.91,2046.4,24.06,144410.0,25897.0,103.54,4.1495,7.238,83.41,1.0789,62414.0,62736.0,62222.0,62466.0,4502.0,16339.0,74750.0,74961.0,74000.0,74313.0,17350.0,14268.0,83.41,85.06,29.51,880.83,13470.63
2023-12-11,62407.0,62415.0,73600.0,73711.0,2030.0,2008.1,23.79,2014.5,23.28,132515.0,22914.0,104.01,4.2256,7.27,83.425,1.0791,62525.0,62579.0,61625.0,61719.0,7369.0,15259.0,74641.0,74784.0,72460.0,72518.0,31173.0,16875.0,83.425,86.55,28.28,880.55,13521.91
2023-12-12,61595.0,61452.0,71688.0,71402.0,1991.95,1986.65,22.92,1993.7,23.06,132515.0,22914.0,104.1,4.2333,7.283,83.41,1.0783,61800.0,61860.0,61099.0,61106.0,5741.0,14915.0,72539.0,72639.0,71760.0,71896.0,13903.0,17943.0,83.41,86.46,27.95,880.55,13521.91
2023-12-13,61354.0,61277.0,71642.0,71575.0,1986.9,1980.85,22.96,1993.2,23.02,132515.0,22914.0,103.87,4.2006,7.274,83.405,1.0806,61800.0,61860.0,61099.0,61117.0,5741.0,14915.0,72539.0,72639.0,71760.0,71864.0,13903.0,17943.0,83.405,86.6,29.05,878.54,13503.39
